t,MV,PV,DV
3.800000000000000000e+01,3.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
3.900000000000000000e+01,3.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
4.000000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
4.100000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
4.200000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
4.300000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
4.400000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
4.500000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
4.600000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
4.700000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
4.800000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
4.900000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
5.000000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
5.100000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
5.200000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
5.300000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
5.400000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
5.500000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
5.600000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
5.700000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
5.800000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
5.900000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
6.000000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
6.100000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
6.200000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
6.300000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
6.400000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
6.500000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
6.600000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
6.700000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
6.800000000000000000e+01,7.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
6.900000000000000000e+01,7.000000000000000000e+01,6.611199999999999477e+01,5.000000000000000000e+01
7.000000000000000000e+01,7.000000000000000000e+01,6.620900000000000318e+01,5.000000000000000000e+01
7.100000000000000000e+01,7.000000000000000000e+01,6.633799999999999386e+01,5.000000000000000000e+01
7.200000000000000000e+01,7.000000000000000000e+01,6.633799999999999386e+01,5.000000000000000000e+01
7.300000000000000000e+01,7.000000000000000000e+01,6.633799999999999386e+01,5.000000000000000000e+01
7.400000000000000000e+01,7.000000000000000000e+01,6.637000000000000455e+01,5.000000000000000000e+01
7.500000000000000000e+01,7.000000000000000000e+01,6.662800000000000011e+01,5.000000000000000000e+01
7.600000000000000000e+01,7.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
7.700000000000000000e+01,7.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
7.800000000000000000e+01,7.000000000000000000e+01,6.675700000000000500e+01,5.000000000000000000e+01
7.900000000000000000e+01,7.000000000000000000e+01,6.698199999999999932e+01,5.000000000000000000e+01
8.000000000000000000e+01,7.000000000000000000e+01,6.698199999999999932e+01,5.000000000000000000e+01
8.100000000000000000e+01,7.000000000000000000e+01,6.698199999999999932e+01,5.000000000000000000e+01
8.200000000000000000e+01,7.000000000000000000e+01,6.723999999999999488e+01,5.000000000000000000e+01
8.300000000000000000e+01,7.000000000000000000e+01,6.730500000000000682e+01,5.000000000000000000e+01
8.400000000000000000e+01,7.000000000000000000e+01,6.730500000000000682e+01,5.000000000000000000e+01
8.500000000000000000e+01,7.000000000000000000e+01,6.753000000000000114e+01,5.000000000000000000e+01
8.600000000000000000e+01,7.000000000000000000e+01,6.762699999999999534e+01,5.000000000000000000e+01
8.700000000000000000e+01,7.000000000000000000e+01,6.762699999999999534e+01,5.000000000000000000e+01
8.800000000000000000e+01,7.000000000000000000e+01,6.791700000000000159e+01,5.000000000000000000e+01
8.900000000000000000e+01,7.000000000000000000e+01,6.794899999999999807e+01,5.000000000000000000e+01
9.000000000000000000e+01,7.000000000000000000e+01,6.794899999999999807e+01,5.000000000000000000e+01
9.100000000000000000e+01,7.000000000000000000e+01,6.817499999999999716e+01,5.000000000000000000e+01
9.200000000000000000e+01,7.000000000000000000e+01,6.827100000000000080e+01,5.000000000000000000e+01
9.300000000000000000e+01,7.000000000000000000e+01,6.827100000000000080e+01,5.000000000000000000e+01
9.400000000000000000e+01,7.000000000000000000e+01,6.859399999999999409e+01,5.000000000000000000e+01
9.500000000000000000e+01,7.000000000000000000e+01,6.859399999999999409e+01,5.000000000000000000e+01
9.600000000000000000e+01,7.000000000000000000e+01,6.859399999999999409e+01,5.000000000000000000e+01
9.700000000000000000e+01,7.000000000000000000e+01,6.862600000000000477e+01,5.000000000000000000e+01
9.800000000000000000e+01,7.000000000000000000e+01,6.891599999999999682e+01,5.000000000000000000e+01
9.900000000000000000e+01,7.000000000000000000e+01,6.891599999999999682e+01,5.000000000000000000e+01
